INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,HEADING,DSTA,DAGE,PDOP,HDOP,VDOP,NSAT (USED/VIEW),SAT INFO (SID-ELE-AZI-SNR),DISTANCE,
1,T,18/08/2017,21:45:25,3d,23.008412,N,120.204522,E,52,7.5,,,,0.000000,1.500000,0.000000,5(,,0.000000
2,T,18/08/2017,21:44:47,3d,23.008692,N,120.205228,E,52,3.5,,,,0.000000,1.640000,0.000000,4(,,0.078831
3,T,18/08/2017,21:44:12,3d,23.008427,N,120.205070,E,52,2.2,,,,0.000000,1.810000,0.000000,4(,,0.112498
4,T,18/08/2017,21:43:29,3d,23.008597,N,120.205250,E,52,2.7,,,,0.000000,1.490000,0.000000,5(,,0.138923
5,T,18/08/2017,21:42:50,3d,23.008667,N,120.204980,E,34,3.4,,,,0.000000,1.490000,0.000000,5(,,0.167665
6,T,18/08/2017,21:41:53,3d,23.008772,N,120.204462,E,32,5.0,,,,0.000000,1.640000,0.000000,4(,,0.222046
7,T,18/08/2017,21:41:01,3d,23.008560,N,120.205128,E,30,23.1,,,,0.000000,8.360000,0.000000,4(,,0.294305
8,T,18/08/2017,21:39:45,3d,23.004822,N,120.202645,E,18,21.4,,,,0.000000,2.120000,0.000000,4(,,0.782083
9,T,18/08/2017,21:38:53,3d,23.003738,N,120.199863,E,42,1.4,,,,0.000000,1.740000,0.000000,5(,,1.091574
10,T,18/08/2017,21:38:13,3d,23.003640,N,120.199762,E,32,28.1,,,,0.000000,1.420000,0.000000,4(,,1.106685
11,T,18/08/2017,21:37:28,3d,23.002592,N,120.196525,E,39,50.9,,,,0.000000,2.100000,0.000000,4(,,1.458272
12,T,18/08/2017,21:36:46,3d,22.999877,N,120.191540,E,31,38.2,,,,0.000000,2.090000,0.000000,4(,,2.051796
13,T,18/08/2017,21:35:57,3d,22.997722,N,120.187045,E,33,21.8,,,,0.000000,2.010000,0.000000,4(,,2.571130
14,T,18/08/2017,21:35:08,3d,22.998123,N,120.184188,E,33,51.2,,,,0.000000,1.720000,0.000000,5(,,2.867253
15,T,18/08/2017,21:34:34,3d,22.998432,N,120.179482,E,34,38.8,,,,0.000000,1.720000,0.000000,5(,,3.350771
16,T,18/08/2017,21:33:57,3d,22.998108,N,120.175605,E,37,33.9,,,,0.000000,1.710000,0.000000,5(,,3.749646
17,T,18/08/2017,21:33:06,3d,22.998493,N,120.170937,E,36,18.1,,,,0.000000,2.060000,0.000000,4(,,4.229933
18,T,18/08/2017,21:32:28,3d,22.998700,N,120.169090,E,34,14.4,,,,0.000000,1.530000,0.000000,4(,,4.420556
19,T,18/08/2017,21:31:54,3d,22.998390,N,120.170370,E,34,0.7,,,,0.000000,2.050000,0.000000,4(,,4.556183
20,T,18/08/2017,21:31:18,3d,22.998447,N,120.170332,E,35,2.2,,,,0.000000,1.400000,0.000000,5(,,4.563615
21,T,18/08/2017,21:30:44,3d,22.998350,N,120.170153,E,77,1.4,,,,0.000000,1.410000,0.000000,5(,,4.584822
22,T,18/08/2017,21:29:57,3d,22.998460,N,120.170283,E,41,0.6,,,,0.000000,1.410000,0.000000,5(,,4.602916
23,T,18/08/2017,21:29:20,3d,22.998458,N,120.170348,E,44,3.0,,,,0.000000,1.410000,0.000000,5(,,4.609579
24,T,18/08/2017,21:28:41,3d,22.998358,N,120.170053,E,-24,0.3,,,,0.000000,2.020000,0.000000,4(,,4.641793
25,T,18/08/2017,21:28:09,3d,22.998372,N,120.170078,E,15,5.3,,,,0.000000,2.010000,0.000000,4(,,4.644753
26,T,18/08/2017,21:27:25,3d,22.998638,N,120.170635,E,114,6.4,,,,0.000000,2.010000,0.000000,4(,,4.709058
27,T,18/08/2017,21:26:50,3d,22.998295,N,120.170155,E,83,1.9,,,,0.000000,2.000000,0.000000,4(,,4.771347
28,T,18/08/2017,21:26:15,3d,22.998423,N,120.170273,E,41,2.7,,,,0.000000,1.990000,0.000000,4(,,4.790086
29,T,18/08/2017,21:25:41,3d,22.998312,N,120.170058,E,13,1.7,,,,0.000000,1.990000,0.000000,4(,,4.815382
30,T,18/08/2017,21:25:06,3d,22.998367,N,120.170212,E,13,0.8,,,,0.000000,1.980000,0.000000,4(,,4.832245
31,T,18/08/2017,21:24:31,3d,22.998433,N,120.170198,E,-33,2.8,,,,0.000000,1.410000,0.000000,5(,,4.839791
32,T,18/08/2017,21:23:56,3d,22.998280,N,120.169992,E,-39,3.7,,,,0.000000,1.970000,0.000000,4(,,4.866991
33,T,18/08/2017,21:23:21,3d,22.998258,N,120.169645,E,-113,7.9,,,,0.000000,1.970000,0.000000,4(,,4.902596
34,T,18/08/2017,21:22:46,3d,22.998442,N,120.170363,E,31,6.5,,,,0.000000,1.410000,0.000000,5(,,4.978982
35,T,18/08/2017,21:22:13,3d,22.998252,N,120.169823,E,-94,6.2,,,,0.000000,1.960000,0.000000,4(,,5.038221
36,T,18/08/2017,21:21:39,3d,22.998438,N,120.170353,E,51,0.6,,,,0.000000,1.950000,0.000000,4(,,5.096370
37,T,18/08/2017,21:20:53,3d,22.998487,N,120.170407,E,64,7.4,,,,0.000000,1.950000,0.000000,4(,,5.104039
38,T,18/08/2017,21:20:18,3d,22.998375,N,120.171097,E,638,6.8,,,,0.000000,1.940000,0.000000,4(,,5.175829
