INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,HEADING,DSTA,DAGE,PDOP,HDOP,VDOP,NSAT (USED/VIEW),SAT INFO (SID-ELE-AZI-SNR),DISTANCE,
1,T,23/09/2017,08:36:50,3d,24.993530,N,121.457470,E,134,0.4,,,,0.000000,1.360000,0.000000,5(,,0.000000
2,T,23/09/2017,08:33:35,3d,24.993548,N,121.457820,E,158,0.7,,,,0.000000,1.360000,0.000000,5(,,0.035372
3,T,23/09/2017,08:30:10,3d,24.993542,N,121.457465,E,37,3.3,,,,0.000000,1.520000,0.000000,5(,,0.071198
4,T,23/09/2017,08:26:53,3d,24.993702,N,121.457327,E,46,1.0,,,,0.000000,1.420000,0.000000,5(,,0.093826
5,T,23/09/2017,08:23:39,3d,24.993663,N,121.457875,E,44,2.5,,,,0.000000,1.210000,0.000000,6(,,0.149314
6,T,23/09/2017,08:20:22,3d,24.993508,N,121.457187,E,33,0.4,,,,0.000000,1.370000,0.000000,5(,,0.220875
7,T,23/09/2017,08:17:04,3d,24.993478,N,121.457155,E,29,1.3,,,,0.000000,1.450000,0.000000,5(,,0.225497
8,T,23/09/2017,08:13:49,3d,24.993678,N,121.456995,E,35,0.7,,,,0.000000,1.340000,0.000000,5(,,0.252997
9,T,23/09/2017,08:10:41,3d,24.993605,N,121.457677,E,37,5.6,,,,0.000000,1.430000,0.000000,5(,,0.322257
10,T,23/09/2017,08:07:07,3d,24.993652,N,121.457418,E,38,0.6,,,,0.000000,1.420000,0.000000,5(,,0.348834
11,T,23/09/2017,08:03:58,3d,24.993585,N,121.457323,E,38,0.7,,,,0.000000,1.410000,0.000000,5(,,0.360956
12,T,23/09/2017,08:00:45,3d,24.993635,N,121.457720,E,36,0.5,,,,0.000000,1.580000,0.000000,4(,,0.401363
13,T,23/09/2017,07:57:33,3d,24.993573,N,121.457288,E,32,0.2,,,,0.000000,1.150000,0.000000,6(,,0.445454
14,T,23/09/2017,07:54:20,3d,24.993612,N,121.457467,E,30,0.7,,,,0.000000,1.380000,0.000000,5(,,0.463946
15,T,23/09/2017,07:51:05,3d,24.993668,N,121.457948,E,24,1.0,,,,0.000000,1.370000,0.000000,5(,,0.512951
16,T,23/09/2017,07:47:57,3d,24.993610,N,121.457348,E,24,0.6,,,,0.000000,1.360000,0.000000,5(,,0.573835
17,T,23/09/2017,07:44:45,3d,24.993688,N,121.457678,E,41,1.7,,,,0.000000,1.540000,0.000000,4(,,0.608254
