INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,HEADING,DSTA,DAGE,PDOP,HDOP,VDOP,NSAT (USED/VIEW),SAT INFO (SID-ELE-AZI-SNR),DISTANCE,
1,T,02/09/2017,05:26:21,2d,26.156232,N,119.951317,E,33,0.0,,,,0.000000,1.950000,0.000000,3(,,0.000000
2,T,02/09/2017,05:26:20,3d,26.156200,N,119.951325,E,32,1.4,,,,0.000000,1.850000,0.000000,5(,,0.003622
3,T,02/09/2017,05:25:37,2d,26.156160,N,119.951565,E,33,4.3,,,,0.000000,2.340000,0.000000,3(,,0.028013
4,T,02/09/2017,05:24:56,3d,26.156260,N,119.951118,E,32,1.1,,,,0.000000,2.220000,0.000000,4(,,0.074011
5,T,02/09/2017,05:24:12,3d,26.156445,N,119.951397,E,10,0.9,,,,0.000000,1.900000,0.000000,5(,,0.108617
6,T,02/09/2017,05:23:33,3d,26.157557,N,119.950438,E,35,8.8,,,,0.000000,1.890000,0.000000,4(,,0.265088
7,T,02/09/2017,05:22:47,3d,26.156470,N,119.951210,E,32,9.0,,,,0.000000,1.890000,0.000000,5(,,0.408539
8,T,02/09/2017,05:22:03,3d,26.156392,N,119.951048,E,33,1.0,,,,0.000000,1.900000,0.000000,5(,,0.426896
9,T,02/09/2017,05:21:25,3d,26.156230,N,119.951415,E,29,0.8,,,,0.000000,1.910000,0.000000,5(,,0.467715
10,T,02/09/2017,05:20:44,3d,26.156618,N,119.950912,E,35,3.3,,,,0.000000,1.910000,0.000000,5(,,0.534033
11,T,02/09/2017,05:19:59,3d,26.156583,N,119.950978,E,36,1.9,,,,0.000000,1.920000,0.000000,5(,,0.541750
12,T,02/09/2017,05:19:16,3d,26.156290,N,119.951407,E,35,2.1,,,,0.000000,2.080000,0.000000,4(,,0.595584
13,T,02/09/2017,05:18:31,3d,26.156340,N,119.951370,E,36,4.4,,,,0.000000,1.930000,0.000000,5(,,0.602247
14,T,02/09/2017,05:17:51,3d,26.156348,N,119.951353,E,32,7.5,,,,0.000000,1.940000,0.000000,5(,,0.604153
15,T,02/09/2017,05:17:06,3d,26.156422,N,119.951267,E,32,2.6,,,,0.000000,1.950000,0.000000,5(,,0.616054
16,T,02/09/2017,05:16:25,3d,26.156123,N,119.951477,E,30,4.5,,,,0.000000,1.950000,0.000000,5(,,0.655338
17,T,02/09/2017,05:15:48,3d,26.156307,N,119.951380,E,31,0.5,,,,0.000000,2.240000,0.000000,4(,,0.677917
18,T,02/09/2017,05:15:11,3d,26.156345,N,119.951423,E,32,2.7,,,,0.000000,1.960000,0.000000,5(,,0.683996
19,T,02/09/2017,05:14:30,3d,26.156232,N,119.951412,E,29,3.2,,,,0.000000,2.000000,0.000000,5(,,0.696666
20,T,02/09/2017,05:13:51,3d,26.156273,N,119.951465,E,-5,2.3,,,,0.000000,1.970000,0.000000,5(,,0.703731
21,T,02/09/2017,05:13:14,3d,26.156232,N,119.951733,E,-194,0.2,,,,0.000000,1.970000,0.000000,5(,,0.730941
22,T,02/09/2017,05:12:32,3d,26.156307,N,119.951362,E,18,1.2,,,,0.000000,1.970000,0.000000,5(,,0.769005
23,T,02/09/2017,05:11:47,3d,26.156570,N,119.951220,E,18,1.8,,,,0.000000,1.980000,0.000000,5(,,0.801558
24,T,02/09/2017,05:11:09,3d,26.156263,N,119.951745,E,-163,2.1,,,,0.000000,2.120000,0.000000,4(,,0.864146
25,T,02/09/2017,05:10:27,3d,26.156270,N,119.951450,E,-1,2.0,,,,0.000000,1.980000,0.000000,5(,,0.893631
26,T,02/09/2017,05:09:32,3d,26.156292,N,119.951528,E,-7,2.0,,,,0.000000,2.020000,0.000000,5(,,0.901821
27,T,02/09/2017,05:09:00,3d,26.156513,N,119.951240,E,-42,2.8,,,,0.000000,3.440000,0.000000,4(,,0.939755
28,T,02/09/2017,05:08:07,3d,26.156243,N,119.951530,E,-24,7.1,,,,0.000000,3.390000,0.000000,4(,,0.981504
29,T,02/09/2017,05:07:24,3d,26.156515,N,119.950973,E,-40,9.2,,,,0.000000,3.320000,0.000000,4(,,1.044816
30,T,02/09/2017,05:06:32,3d,26.156635,N,119.950942,E,-56,5.6,,,,0.000000,3.270000,0.000000,4(,,1.058544
31,T,02/09/2017,05:05:48,3d,26.156252,N,119.951535,E,-27,2.8,,,,0.000000,4.150000,0.000000,4(,,1.131590
32,T,02/09/2017,05:05:15,3d,26.156183,N,119.951627,E,-28,36.8,,,,0.000000,3.180000,0.000000,4(,,1.143496
33,T,02/09/2017,05:04:28,3d,26.156512,N,119.951153,E,-46,1.8,,,,0.000000,3.140000,0.000000,4(,,1.203269
34,T,02/09/2017,05:03:47,3d,26.156088,N,119.951658,E,-14,5.0,,,,0.000000,4.110000,0.000000,4(,,1.272312
35,T,02/09/2017,05:03:05,3d,26.156235,N,119.951553,E,-7,5.2,,,,0.000000,3.050000,0.000000,4(,,1.291719
36,T,02/09/2017,05:02:21,3d,26.155937,N,119.951908,E,-20,3.4,,,,0.000000,3.010000,0.000000,4(,,1.340311
37,T,02/09/2017,05:01:37,3d,26.156138,N,119.951495,E,-18,1.6,,,,0.000000,2.970000,0.000000,4(,,1.387318
38,T,02/09/2017,05:00:57,3d,26.156057,N,119.951788,E,-9,3.6,,,,0.000000,2.930000,0.000000,4(,,1.418005
39,T,02/09/2017,05:00:14,3d,26.156282,N,119.951580,E,-10,1.5,,,,0.000000,2.890000,0.000000,4(,,1.450573
40,T,02/09/2017,04:59:31,3d,26.156142,N,119.951425,E,-15,4.2,,,,0.000000,2.860000,0.000000,4(,,1.472545
41,T,02/09/2017,04:58:54,3d,26.156297,N,119.951527,E,-8,1.1,,,,0.000000,2.820000,0.000000,4(,,1.492568
42,T,02/09/2017,04:58:16,3d,26.156130,N,119.951960,E,-11,6.6,,,,0.000000,2.390000,0.000000,5(,,1.539674
43,T,02/09/2017,04:57:28,3d,26.156020,N,119.951592,E,-11,1.1,,,,0.000000,2.380000,0.000000,5(,,1.578462
44,T,02/09/2017,04:56:49,3d,26.156230,N,119.951412,E,-11,5.1,,,,0.000000,1.930000,0.000000,6(,,1.607957
45,T,02/09/2017,04:56:12,3d,26.156122,N,119.951647,E,-11,9.2,,,,0.000000,3.420000,0.000000,4(,,1.634354
46,T,02/09/2017,04:55:33,3d,26.156147,N,119.951697,E,-11,4.9,,,,0.000000,2.340000,0.000000,5(,,1.640073
47,T,02/09/2017,04:54:53,3d,26.156135,N,119.951445,E,-11,2.8,,,,0.000000,1.910000,0.000000,6(,,1.665253
48,T,02/09/2017,04:54:12,3d,26.156227,N,119.951702,E,-11,1.1,,,,0.000000,2.310000,0.000000,5(,,1.692854
49,T,02/09/2017,04:53:31,3d,26.156340,N,119.951318,E,-11,8.2,,,,0.000000,1.890000,0.000000,6(,,1.733181
50,T,02/09/2017,04:52:51,3d,26.156307,N,119.951480,E,-14,1.9,,,,0.000000,2.540000,0.000000,4(,,1.749756
51,T,02/09/2017,04:52:01,3d,26.156138,N,119.951645,E,36,7.6,,,,0.000000,2.270000,0.000000,5(,,1.774715
52,T,02/09/2017,04:51:21,3d,26.155742,N,119.951885,E,43,1.5,,,,0.000000,2.260000,0.000000,5(,,1.824963
53,T,02/09/2017,04:50:34,3d,26.156045,N,119.951573,E,-30,8.5,,,,0.000000,2.200000,0.000000,5(,,1.870898
54,T,02/09/2017,04:49:52,3d,26.156037,N,119.951580,E,46,0.6,,,,0.000000,2.190000,0.000000,5(,,1.872040
55,T,02/09/2017,04:48:54,3d,26.154628,N,119.953045,E,305,1.4,,,,0.000000,2.440000,0.000000,4(,,2.086531
56,T,02/09/2017,04:48:08,3d,26.155610,N,119.951648,E,159,3.6,,,,0.000000,2.430000,0.000000,4(,,2.263782
57,T,02/09/2017,04:47:14,3d,26.155795,N,119.951863,E,93,4.4,,,,0.000000,4.200000,0.000000,5(,,2.293541
58,T,02/09/2017,04:46:00,3d,26.156390,N,119.951525,E,7,4.1,,,,0.000000,4.690000,0.000000,4(,,2.367905
59,T,02/09/2017,04:45:11,3d,26.156412,N,119.951308,E,-41,3.8,,,,0.000000,2.150000,0.000000,5(,,2.389688
60,T,02/09/2017,04:44:21,3d,26.155878,N,119.951830,E,38,0.9,,,,0.000000,2.130000,0.000000,5(,,2.468694
61,T,02/09/2017,04:43:30,3d,26.155807,N,119.952117,E,59,3.2,,,,0.000000,4.210000,0.000000,5(,,2.498428
62,T,02/09/2017,04:42:40,3d,26.156328,N,119.951387,E,-74,5.3,,,,0.000000,2.220000,0.000000,4(,,2.591663
63,T,02/09/2017,04:41:49,3d,26.156450,N,119.950842,E,-137,7.4,,,,0.000000,2.200000,0.000000,4(,,2.647778
64,T,02/09/2017,04:41:05,3d,26.156348,N,119.951413,E,45,7.6,,,,0.000000,2.090000,0.000000,5(,,2.706009
65,T,02/09/2017,04:40:24,3d,26.156257,N,119.951490,E,-15,5.5,,,,0.000000,2.170000,0.000000,4(,,2.718769
66,T,02/09/2017,04:39:43,3d,26.156448,N,119.951245,E,-6,1.5,,,,0.000000,2.150000,0.000000,4(,,2.751242
67,T,02/09/2017,04:38:56,3d,26.156242,N,119.951545,E,-12,3.2,,,,0.000000,2.050000,0.000000,5(,,2.789029
68,T,02/09/2017,04:38:13,3d,26.156300,N,119.951383,E,-3,2.0,,,,0.000000,5.250000,0.000000,4(,,2.806439
69,T,02/09/2017,04:37:25,3d,26.156118,N,119.951615,E,34,1.6,,,,0.000000,2.160000,0.000000,6(,,2.837177
70,T,02/09/2017,04:36:34,3d,26.156438,N,119.951232,E,14,4.3,,,,0.000000,1.760000,0.000000,6(,,2.889484
71,T,02/09/2017,04:35:55,3d,26.156353,N,119.951292,E,-3,2.0,,,,0.000000,2.060000,0.000000,4(,,2.900685
72,T,02/09/2017,04:34:18,3d,26.156095,N,119.951525,E,-2,3.5,,,,0.000000,1.770000,0.000000,5(,,2.937707
